study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	sample_alias	sample_title
PRJNA436454	SAMN08626255	SRX3781132	SRR6824689	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824689/SRR6824689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824689/SRR6824689_2.fastq.gz	MDR_16242	MDR_16242
PRJNA436454	SAMN08626043	SRX3781131	SRR6824690	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824690/SRR6824690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824690/SRR6824690_2.fastq.gz	MDR_16155	MDR_16155
PRJNA436454	SAMN08626253	SRX3781130	SRR6824691	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824691/SRR6824691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824691/SRR6824691_2.fastq.gz	MDR_16163	MDR_16163
PRJNA436454	SAMN08626045	SRX3781129	SRR6824692	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824692/SRR6824692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824692/SRR6824692_2.fastq.gz	MDR_16360	MDR_16360
PRJNA436454	SAMN08626046	SRX3781128	SRR6824693	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824693/SRR6824693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824693/SRR6824693_2.fastq.gz	MDR_16401	MDR_16401
PRJNA436454	SAMN08626256	SRX3781127	SRR6824694	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824694/SRR6824694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824694/SRR6824694_2.fastq.gz	MDR_16351	MDR_16351
PRJNA436454	SAMN08626044	SRX3781126	SRR6824695	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824695/SRR6824695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824695/SRR6824695_2.fastq.gz	MDR_16359	MDR_16359
PRJNA436454	SAMN08626257	SRX3781125	SRR6824696	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824696/SRR6824696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824696/SRR6824696_2.fastq.gz	MDR_16412	MDR_16412
PRJNA436454	SAMN08626258	SRX3781124	SRR6824697	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824697/SRR6824697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824697/SRR6824697_2.fastq.gz	MDR_16424	MDR_16424
PRJNA436454	SAMN08626021	SRX3781123	SRR6824698	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824698/SRR6824698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824698/SRR6824698_2.fastq.gz	MDR_8128	MDR_8128
PRJNA436454	SAMN08626020	SRX3781122	SRR6824699	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824699/SRR6824699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824699/SRR6824699_2.fastq.gz	MDR_8127	MDR_8127
PRJNA436454	SAMN08626019	SRX3781121	SRR6824700	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824700/SRR6824700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824700/SRR6824700_2.fastq.gz	MDR_8124	MDR_8124
PRJNA436454	SAMN08626158	SRX3781120	SRR6824701	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824701/SRR6824701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824701/SRR6824701_2.fastq.gz	MDR_8119	MDR_8119
PRJNA436454	SAMN08626018	SRX3781119	SRR6824702	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824702/SRR6824702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824702/SRR6824702_2.fastq.gz	MDR_8112	MDR_8112
PRJNA436454	SAMN08626157	SRX3781118	SRR6824703	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824703/SRR6824703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824703/SRR6824703_2.fastq.gz	MDR_8111	MDR_8111
PRJNA436454	SAMN08626017	SRX3781117	SRR6824704	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824704/SRR6824704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824704/SRR6824704_2.fastq.gz	MDR_8104	MDR_8104
PRJNA436454	SAMN08626156	SRX3781116	SRR6824705	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824705/SRR6824705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824705/SRR6824705_2.fastq.gz	MDR_7171	MDR_7171
PRJNA436454	SAMN08626160	SRX3781115	SRR6824706	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824706/SRR6824706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824706/SRR6824706_2.fastq.gz	MDR_8150	MDR_8150
PRJNA436454	SAMN08626159	SRX3781114	SRR6824707	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824707/SRR6824707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824707/SRR6824707_2.fastq.gz	MDR_8134	MDR_8134
PRJNA436454	SAMN08626086	SRX3781113	SRR6824708	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824708/SRR6824708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824708/SRR6824708_2.fastq.gz	MDR_2167	MDR_2167
